"Edo","t","Subsectores.no.especificados","Tipo","id","Clave","cid"
"Yucatán","01/04/2012","16607","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2012","20093","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2012","12185","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2013","4048","Industria del plástico y del hule",21,31,3121
"Yucatán","01/04/2013","6053","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2013","9680","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2013","8620","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2014","7786","Industria del plástico y del hule",21,31,3121
"Yucatán","01/04/2014","7818","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2014","10813","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2014","12868","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2015","13358","Industria del plástico y del hule",21,31,3121
"Yucatán","01/04/2015","11160","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2015","8446","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2015","9626","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2016","9887","Industria del plástico y del hule",21,31,3121
"Yucatán","01/04/2016","5813","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2016","10541","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2016","7057","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2017","7917","Industria del plástico y del hule",21,31,3121
"Yucatán","01/04/2017","14293","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2017","14224","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2017","11605","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2018","10770","Industria del plástico y del hule",21,31,3121
"Yucatán","01/04/2018","11339","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2018","10869","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2018","10856","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2019","14715","Industria del plástico y del hule",21,31,3121
"Yucatán","01/04/2019","13823","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2019","10351","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2019","11282","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2020","9595","Industria del plástico y del hule",21,31,3121
"Yucatán","01/04/2020","10644","Industria del plástico y del hule",21,31,3121
"Yucatán","01/07/2020","12908","Industria del plástico y del hule",21,31,3121
"Yucatán","01/10/2020","11485","Industria del plástico y del hule",21,31,3121
"Yucatán","01/01/2021","10711","Industria del plástico y del hule",21,31,3121
"Zacatecas","01/01/2007","19635","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2007","20450","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2007","21592","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2007","24302","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2008","37378","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2008","36370","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2008","40947","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2008","36115","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2009","27870","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2009","26138","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2009","36603","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2009","41395","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2010","52502","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2010","168755","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2010","77023","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2010","61513","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2011","63413","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2011","66059","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2011","73709","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2011","89524","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2012","76820","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2012","82191","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2012","78916","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2012","83132","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2013","80751","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2013","125682","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2013","272863","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2013","260465","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2014","272699","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2014","320111","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2014","317055","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2014","301544","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2015","303773","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2015","343610","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2015","336239","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2015","307862","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2016","279297","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2016","319499","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2016","266938","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2016","367065","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2017","199011","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2017","233238","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2017","210077","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2017","199949","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2018","277334","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2018","340453","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2018","327356","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2018","287920","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2019","273663","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2019","335921","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2019","315797","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2019","290812","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2020","303033","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/04/2020","221272","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/07/2020","331123","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/10/2020","330579","Industria del plástico y del hule",21,32,3221
"Zacatecas","01/01/2021","303893","Industria del plástico y del hule",21,32,3221
"Aguascalientes","01/01/2007","4989","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/04/2007","5000","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/07/2007","6161","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/10/2007","6698","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/01/2008","148275","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/04/2008","131784","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/07/2008","139713","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/10/2008","19875","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/01/2009","10727","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/04/2009","14738","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/07/2009","18998","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/10/2009","27392","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/01/2010","18243","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/04/2010","22321","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/07/2010","17305","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/10/2010","21931","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/01/2011","20170","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/04/2011","24964","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/07/2011","27060","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/10/2011","25363","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/01/2012","12875","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/04/2012","15040","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/07/2012","9998","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/10/2012","11668","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/01/2013","26698","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/04/2013","19612","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/07/2013","21938","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/10/2013","26422","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/01/2014","16655","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/04/2014","21641","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/07/2014","27321","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/10/2014","28876","Fabricación de productos a base de minerales no metálicos",12,1,112
"Aguascalientes","01/01/2015","51896","Fabricación de productos a base de minerales no metálicos",12,1,112
